RUN	hammertime.GatlingSimulationTest	gatlingsimulationtest	1584631304102	 	3.3.1
USER	Slaying the dragon	396	START	1584631324551	1584631324551
USER	Slaying the dragon	397	START	1584631324601	1584631324601
USER	Slaying the dragon	398	START	1584631324652	1584631324652
USER	Slaying the dragon	399	START	1584631324701	1584631324701
USER	Slaying the dragon	400	START	1584631324750	1584631324750
USER	Slaying the dragon	401	START	1584631324799	1584631324799
USER	Slaying the dragon	402	START	1584631324849	1584631324849
USER	Slaying the dragon	403	START	1584631324899	1584631324899
USER	Slaying the dragon	404	START	1584631324952	1584631324952
REQUEST	191		Blocking attack	1584631314311	1584631324956	OK	 
REQUEST	192		Blocking attack	1584631314360	1584631324964	OK	 
USER	Slaying the dragon	191	END	1584631314311	1584631324981
USER	Slaying the dragon	192	END	1584631314360	1584631324990
USER	Slaying the dragon	405	START	1584631325001	1584631325001
REQUEST	193		Blocking attack	1584631314410	1584631325012	OK	 
USER	Slaying the dragon	193	END	1584631314410	1584631325042
USER	Slaying the dragon	406	START	1584631325050	1584631325050
REQUEST	194		Blocking attack	1584631314462	1584631325065	OK	 
USER	Slaying the dragon	194	END	1584631314461	1584631325092
USER	Slaying the dragon	407	START	1584631325101	1584631325101
REQUEST	195		Blocking attack	1584631314512	1584631325120	OK	 
USER	Slaying the dragon	195	END	1584631314512	1584631325150
USER	Slaying the dragon	408	START	1584631325150	1584631325150
REQUEST	196		Blocking attack	1584631314563	1584631325177	OK	 
USER	Slaying the dragon	196	END	1584631314562	1584631325200
USER	Slaying the dragon	409	START	1584631325200	1584631325200
REQUEST	197		Blocking attack	1584631314611	1584631325215	OK	 
USER	Slaying the dragon	197	END	1584631314611	1584631325241
USER	Slaying the dragon	410	START	1584631325250	1584631325250
REQUEST	198		Blocking attack	1584631314661	1584631325286	OK	 
USER	Slaying the dragon	411	START	1584631325300	1584631325300
USER	Slaying the dragon	198	END	1584631314660	1584631325310
REQUEST	199		Blocking attack	1584631314713	1584631325311	OK	 
USER	Slaying the dragon	199	END	1584631314712	1584631325341
USER	Slaying the dragon	412	START	1584631325352	1584631325352
REQUEST	200		Blocking attack	1584631314760	1584631325357	OK	 
USER	Slaying the dragon	200	END	1584631314760	1584631325380
USER	Slaying the dragon	413	START	1584631325401	1584631325401
USER	Slaying the dragon	414	START	1584631325451	1584631325451
USER	Slaying the dragon	415	START	1584631325500	1584631325500
USER	Slaying the dragon	416	START	1584631325550	1584631325550
USER	Slaying the dragon	417	START	1584631325602	1584631325602
USER	Slaying the dragon	418	START	1584631325651	1584631325651
USER	Slaying the dragon	419	START	1584631325700	1584631325700
USER	Slaying the dragon	420	START	1584631325752	1584631325752
USER	Slaying the dragon	421	START	1584631325800	1584631325800
USER	Slaying the dragon	422	START	1584631325850	1584631325850
USER	Slaying the dragon	423	START	1584631325900	1584631325900
USER	Slaying the dragon	424	START	1584631325950	1584631325950
REQUEST	201		Blocking attack	1584631314810	1584631325960	OK	 
REQUEST	202		Blocking attack	1584631314863	1584631325968	OK	 
USER	Slaying the dragon	202	END	1584631314862	1584631325989
USER	Slaying the dragon	201	END	1584631314810	1584631325989
USER	Slaying the dragon	425	START	1584631326001	1584631326001
REQUEST	203		Blocking attack	1584631314912	1584631326017	OK	 
USER	Slaying the dragon	203	END	1584631314912	1584631326042
USER	Slaying the dragon	426	START	1584631326051	1584631326051
REQUEST	204		Blocking attack	1584631314960	1584631326072	OK	 
USER	Slaying the dragon	204	END	1584631314960	1584631326102
USER	Slaying the dragon	427	START	1584631326101	1584631326101
REQUEST	205		Blocking attack	1584631315012	1584631326126	OK	 
USER	Slaying the dragon	205	END	1584631315011	1584631326151
USER	Slaying the dragon	428	START	1584631326150	1584631326150
REQUEST	206		Blocking attack	1584631315060	1584631326183	OK	 
USER	Slaying the dragon	429	START	1584631326200	1584631326200
USER	Slaying the dragon	206	END	1584631315060	1584631326211
REQUEST	207		Blocking attack	1584631315111	1584631326219	OK	 
USER	Slaying the dragon	207	END	1584631315110	1584631326240
USER	Slaying the dragon	430	START	1584631326250	1584631326250
REQUEST	208		Blocking attack	1584631315161	1584631326289	OK	 
USER	Slaying the dragon	431	START	1584631326300	1584631326300
USER	Slaying the dragon	208	END	1584631315160	1584631326309
REQUEST	209		Blocking attack	1584631315210	1584631326317	OK	 
USER	Slaying the dragon	209	END	1584631315209	1584631326341
USER	Slaying the dragon	432	START	1584631326349	1584631326349
REQUEST	210		Blocking attack	1584631315260	1584631326361	OK	 
USER	Slaying the dragon	210	END	1584631315260	1584631326392
USER	Slaying the dragon	433	START	1584631326400	1584631326400
USER	Slaying the dragon	434	START	1584631326450	1584631326450
USER	Slaying the dragon	435	START	1584631326503	1584631326503
USER	Slaying the dragon	436	START	1584631326552	1584631326552
USER	Slaying the dragon	437	START	1584631326599	1584631326599
USER	Slaying the dragon	438	START	1584631326650	1584631326650
USER	Slaying the dragon	439	START	1584631326700	1584631326700
USER	Slaying the dragon	440	START	1584631326750	1584631326750
USER	Slaying the dragon	441	START	1584631326799	1584631326799
USER	Slaying the dragon	442	START	1584631326861	1584631326861
USER	Slaying the dragon	443	START	1584631326912	1584631326912
USER	Slaying the dragon	444	START	1584631326961	1584631326961
REQUEST	211		Blocking attack	1584631315312	1584631326964	OK	 
REQUEST	212		Blocking attack	1584631315361	1584631326976	OK	 
USER	Slaying the dragon	211	END	1584631315312	1584631326990
USER	Slaying the dragon	212	END	1584631315361	1584631327001
USER	Slaying the dragon	445	START	1584631327012	1584631327012
REQUEST	213		Blocking attack	1584631315410	1584631327023	OK	 
USER	Slaying the dragon	213	END	1584631315410	1584631327051
USER	Slaying the dragon	446	START	1584631327060	1584631327060
REQUEST	214		Blocking attack	1584631315461	1584631327077	OK	 
USER	Slaying the dragon	214	END	1584631315460	1584631327101
USER	Slaying the dragon	447	START	1584631327109	1584631327109
REQUEST	215		Blocking attack	1584631315512	1584631327130	OK	 
USER	Slaying the dragon	215	END	1584631315512	1584631327160
USER	Slaying the dragon	448	START	1584631327160	1584631327160
REQUEST	216		Blocking attack	1584631315560	1584631327186	OK	 
USER	Slaying the dragon	216	END	1584631315560	1584631327210
USER	Slaying the dragon	449	START	1584631327210	1584631327210
REQUEST	217		Blocking attack	1584631315611	1584631327226	OK	 
USER	Slaying the dragon	217	END	1584631315610	1584631327250
USER	Slaying the dragon	450	START	1584631327260	1584631327260
REQUEST	218		Blocking attack	1584631315661	1584631327295	OK	 
USER	Slaying the dragon	451	START	1584631327312	1584631327312
USER	Slaying the dragon	218	END	1584631315661	1584631327320
REQUEST	219		Blocking attack	1584631315711	1584631327321	OK	 
USER	Slaying the dragon	219	END	1584631315710	1584631327352
USER	Slaying the dragon	452	START	1584631327362	1584631327362
REQUEST	220		Blocking attack	1584631315760	1584631327365	OK	 
USER	Slaying the dragon	220	END	1584631315760	1584631327390
USER	Slaying the dragon	453	START	1584631327413	1584631327413
USER	Slaying the dragon	454	START	1584631327462	1584631327462
USER	Slaying the dragon	455	START	1584631327512	1584631327512
USER	Slaying the dragon	456	START	1584631327560	1584631327560
USER	Slaying the dragon	457	START	1584631327611	1584631327611
USER	Slaying the dragon	458	START	1584631327659	1584631327659
USER	Slaying the dragon	459	START	1584631327710	1584631327710
USER	Slaying the dragon	460	START	1584631327760	1584631327760
USER	Slaying the dragon	461	START	1584631327811	1584631327811
USER	Slaying the dragon	462	START	1584631327851	1584631327851
USER	Slaying the dragon	463	START	1584631327901	1584631327901
USER	Slaying the dragon	464	START	1584631327950	1584631327950
REQUEST	221		Blocking attack	1584631315810	1584631327970	OK	 
REQUEST	222		Blocking attack	1584631315862	1584631327980	OK	 
USER	Slaying the dragon	221	END	1584631315809	1584631328000
USER	Slaying the dragon	465	START	1584631328000	1584631328000
USER	Slaying the dragon	222	END	1584631315862	1584631328011
REQUEST	223		Blocking attack	1584631315910	1584631328026	OK	 
USER	Slaying the dragon	223	END	1584631315910	1584631328051
USER	Slaying the dragon	466	START	1584631328050	1584631328050
REQUEST	224		Blocking attack	1584631315960	1584631328080	OK	 
USER	Slaying the dragon	224	END	1584631315960	1584631328102
USER	Slaying the dragon	467	START	1584631328102	1584631328102
REQUEST	225		Blocking attack	1584631316010	1584631328138	OK	 
USER	Slaying the dragon	468	START	1584631328152	1584631328152
USER	Slaying the dragon	225	END	1584631316010	1584631328161
REQUEST	226		Blocking attack	1584631316062	1584631328194	OK	 
USER	Slaying the dragon	469	START	1584631328200	1584631328200
USER	Slaying the dragon	226	END	1584631316062	1584631328221
REQUEST	227		Blocking attack	1584631316110	1584631328234	OK	 
USER	Slaying the dragon	470	START	1584631328251	1584631328251
USER	Slaying the dragon	227	END	1584631316110	1584631328260
REQUEST	228		Blocking attack	1584631316161	1584631328300	OK	 
USER	Slaying the dragon	471	START	1584631328300	1584631328300
REQUEST	229		Blocking attack	1584631316212	1584631328327	OK	 
USER	Slaying the dragon	228	END	1584631316160	1584631328330
USER	Slaying the dragon	229	END	1584631316211	1584631328351
USER	Slaying the dragon	472	START	1584631328351	1584631328351
REQUEST	230		Blocking attack	1584631316260	1584631328369	OK	 
USER	Slaying the dragon	230	END	1584631316259	1584631328392
USER	Slaying the dragon	473	START	1584631328401	1584631328401
USER	Slaying the dragon	474	START	1584631328450	1584631328450
USER	Slaying the dragon	475	START	1584631328500	1584631328500
USER	Slaying the dragon	476	START	1584631328551	1584631328551
USER	Slaying the dragon	477	START	1584631328600	1584631328600
USER	Slaying the dragon	478	START	1584631328650	1584631328650
USER	Slaying the dragon	479	START	1584631328702	1584631328702
USER	Slaying the dragon	480	START	1584631328750	1584631328750
USER	Slaying the dragon	481	START	1584631328800	1584631328800
USER	Slaying the dragon	482	START	1584631328851	1584631328851
USER	Slaying the dragon	483	START	1584631328900	1584631328900
USER	Slaying the dragon	484	START	1584631328952	1584631328952
REQUEST	231		Blocking attack	1584631316312	1584631328976	OK	 
REQUEST	232		Blocking attack	1584631316362	1584631328986	OK	 
USER	Slaying the dragon	231	END	1584631316312	1584631329000
USER	Slaying the dragon	485	START	1584631329000	1584631329000
USER	Slaying the dragon	232	END	1584631316361	1584631329010
REQUEST	233		Blocking attack	1584631316411	1584631329028	OK	 
USER	Slaying the dragon	233	END	1584631316411	1584631329051
USER	Slaying the dragon	486	START	1584631329051	1584631329051
REQUEST	234		Blocking attack	1584631316460	1584631329088	OK	 
USER	Slaying the dragon	487	START	1584631329101	1584631329101
USER	Slaying the dragon	234	END	1584631316460	1584631329110
REQUEST	235		Blocking attack	1584631316511	1584631329143	OK	 
USER	Slaying the dragon	488	START	1584631329150	1584631329150
USER	Slaying the dragon	235	END	1584631316510	1584631329170
REQUEST	236		Blocking attack	1584631316562	1584631329196	OK	 
USER	Slaying the dragon	489	START	1584631329200	1584631329200
USER	Slaying the dragon	236	END	1584631316562	1584631329222
REQUEST	237		Blocking attack	1584631316612	1584631329237	OK	 
USER	Slaying the dragon	490	START	1584631329251	1584631329251
USER	Slaying the dragon	237	END	1584631316611	1584631329262
USER	Slaying the dragon	491	START	1584631329299	1584631329299
REQUEST	238		Blocking attack	1584631316662	1584631329305	OK	 
USER	Slaying the dragon	238	END	1584631316661	1584631329331
REQUEST	239		Blocking attack	1584631316712	1584631329330	OK	 
USER	Slaying the dragon	492	START	1584631329350	1584631329350
USER	Slaying the dragon	239	END	1584631316711	1584631329360
REQUEST	240		Blocking attack	1584631316761	1584631329372	OK	 
USER	Slaying the dragon	240	END	1584631316760	1584631329402
USER	Slaying the dragon	493	START	1584631329401	1584631329401
USER	Slaying the dragon	494	START	1584631329451	1584631329451
USER	Slaying the dragon	495	START	1584631329501	1584631329501
USER	Slaying the dragon	496	START	1584631329549	1584631329549
USER	Slaying the dragon	497	START	1584631329601	1584631329601
USER	Slaying the dragon	498	START	1584631329651	1584631329651
USER	Slaying the dragon	499	START	1584631329702	1584631329702
USER	Slaying the dragon	500	START	1584631329751	1584631329751
USER	Slaying the dragon	501	START	1584631329800	1584631329800
USER	Slaying the dragon	502	START	1584631329850	1584631329850
USER	Slaying the dragon	503	START	1584631329900	1584631329900
USER	Slaying the dragon	504	START	1584631329951	1584631329951
REQUEST	241		Blocking attack	1584631316810	1584631329979	OK	 
REQUEST	242		Blocking attack	1584631316862	1584631329989	OK	 
USER	Slaying the dragon	241	END	1584631316810	1584631330000
USER	Slaying the dragon	505	START	1584631330000	1584631330000
USER	Slaying the dragon	242	END	1584631316862	1584631330019
REQUEST	243		Blocking attack	1584631316911	1584631330035	OK	 
USER	Slaying the dragon	506	START	1584631330051	1584631330051
USER	Slaying the dragon	243	END	1584631316910	1584631330060
REQUEST	244		Blocking attack	1584631316960	1584631330091	OK	 
USER	Slaying the dragon	507	START	1584631330100	1584631330100
USER	Slaying the dragon	244	END	1584631316960	1584631330120
REQUEST	245		Blocking attack	1584631317011	1584631330148	OK	 
USER	Slaying the dragon	508	START	1584631330151	1584631330151
USER	Slaying the dragon	245	END	1584631317011	1584631330170
USER	Slaying the dragon	509	START	1584631330200	1584631330200
REQUEST	246		Blocking attack	1584631317062	1584631330202	OK	 
USER	Slaying the dragon	246	END	1584631317061	1584631330230
REQUEST	247		Blocking attack	1584631317111	1584631330242	OK	 
USER	Slaying the dragon	510	START	1584631330250	1584631330250
USER	Slaying the dragon	247	END	1584631317111	1584631330270
USER	Slaying the dragon	511	START	1584631330300	1584631330300
REQUEST	248		Blocking attack	1584631317164	1584631330310	OK	 
USER	Slaying the dragon	248	END	1584631317162	1584631330330
REQUEST	249		Blocking attack	1584631317212	1584631330334	OK	 
USER	Slaying the dragon	512	START	1584631330350	1584631330350
USER	Slaying the dragon	249	END	1584631317211	1584631330360
REQUEST	250		Blocking attack	1584631317261	1584631330379	OK	 
USER	Slaying the dragon	513	START	1584631330401	1584631330401
USER	Slaying the dragon	250	END	1584631317261	1584631330403
USER	Slaying the dragon	514	START	1584631330452	1584631330452
USER	Slaying the dragon	515	START	1584631330501	1584631330501
USER	Slaying the dragon	516	START	1584631330550	1584631330550
USER	Slaying the dragon	517	START	1584631330602	1584631330602
USER	Slaying the dragon	518	START	1584631330650	1584631330650
USER	Slaying the dragon	519	START	1584631330701	1584631330701
USER	Slaying the dragon	520	START	1584631330749	1584631330749
USER	Slaying the dragon	521	START	1584631330800	1584631330800
USER	Slaying the dragon	522	START	1584631330851	1584631330851
USER	Slaying the dragon	523	START	1584631330900	1584631330900
USER	Slaying the dragon	524	START	1584631330950	1584631330950
REQUEST	251		Blocking attack	1584631317310	1584631330983	OK	 
REQUEST	252		Blocking attack	1584631317360	1584631330996	OK	 
USER	Slaying the dragon	525	START	1584631331000	1584631331000
USER	Slaying the dragon	251	END	1584631317310	1584631331012
USER	Slaying the dragon	252	END	1584631317359	1584631331020
REQUEST	253		Blocking attack	1584631317411	1584631331042	OK	 
USER	Slaying the dragon	526	START	1584631331051	1584631331051
USER	Slaying the dragon	253	END	1584631317411	1584631331070
REQUEST	254		Blocking attack	1584631317469	1584631331095	OK	 
USER	Slaying the dragon	527	START	1584631331099	1584631331099
USER	Slaying the dragon	254	END	1584631317462	1584631331122
USER	Slaying the dragon	528	START	1584631331150	1584631331150
REQUEST	255		Blocking attack	1584631317513	1584631331156	OK	 
USER	Slaying the dragon	255	END	1584631317512	1584631331182
USER	Slaying the dragon	529	START	1584631331200	1584631331200
REQUEST	256		Blocking attack	1584631317564	1584631331211	OK	 
USER	Slaying the dragon	256	END	1584631317563	1584631331240
REQUEST	257		Blocking attack	1584631317612	1584631331245	OK	 
USER	Slaying the dragon	530	START	1584631331250	1584631331250
USER	Slaying the dragon	257	END	1584631317611	1584631331270
USER	Slaying the dragon	531	START	1584631331300	1584631331300
REQUEST	258		Blocking attack	1584631317663	1584631331315	OK	 
REQUEST	259		Blocking attack	1584631317710	1584631331338	OK	 
USER	Slaying the dragon	258	END	1584631317662	1584631331342
USER	Slaying the dragon	532	START	1584631331350	1584631331350
USER	Slaying the dragon	259	END	1584631317710	1584631331360
REQUEST	260		Blocking attack	1584631317762	1584631331382	OK	 
USER	Slaying the dragon	533	START	1584631331400	1584631331400
USER	Slaying the dragon	260	END	1584631317762	1584631331411
USER	Slaying the dragon	534	START	1584631331452	1584631331452
USER	Slaying the dragon	535	START	1584631331500	1584631331500
USER	Slaying the dragon	536	START	1584631331550	1584631331550
USER	Slaying the dragon	537	START	1584631331600	1584631331600
USER	Slaying the dragon	538	START	1584631331650	1584631331650
USER	Slaying the dragon	539	START	1584631331700	1584631331700
USER	Slaying the dragon	540	START	1584631331749	1584631331749
USER	Slaying the dragon	541	START	1584631331802	1584631331802
USER	Slaying the dragon	542	START	1584631331849	1584631331849
USER	Slaying the dragon	543	START	1584631331899	1584631331899
USER	Slaying the dragon	544	START	1584631331950	1584631331950
REQUEST	261		Blocking attack	1584631317810	1584631331986	OK	 
REQUEST	262		Blocking attack	1584631317860	1584631331999	OK	 
USER	Slaying the dragon	545	START	1584631331999	1584631331999
USER	Slaying the dragon	261	END	1584631317810	1584631332009
USER	Slaying the dragon	262	END	1584631317860	1584631332020
REQUEST	263		Blocking attack	1584631317910	1584631332044	OK	 
USER	Slaying the dragon	546	START	1584631332050	1584631332050
USER	Slaying the dragon	263	END	1584631317909	1584631332069
REQUEST	264		Blocking attack	1584631317960	1584631332097	OK	 
USER	Slaying the dragon	547	START	1584631332099	1584631332099
USER	Slaying the dragon	264	END	1584631317960	1584631332120
USER	Slaying the dragon	548	START	1584631332150	1584631332150
REQUEST	265		Blocking attack	1584631318012	1584631332160	OK	 
USER	Slaying the dragon	265	END	1584631318011	1584631332180
USER	Slaying the dragon	549	START	1584631332199	1584631332199
REQUEST	266		Blocking attack	1584631318063	1584631332218	OK	 
USER	Slaying the dragon	266	END	1584631318062	1584631332241
REQUEST	267		Blocking attack	1584631318112	1584631332249	OK	 
USER	Slaying the dragon	550	START	1584631332249	1584631332249
USER	Slaying the dragon	267	END	1584631318111	1584631332271
USER	Slaying the dragon	551	START	1584631332301	1584631332301
REQUEST	268		Blocking attack	1584631318161	1584631332320	OK	 
USER	Slaying the dragon	268	END	1584631318161	1584631332341
REQUEST	269		Blocking attack	1584631318211	1584631332343	OK	 
USER	Slaying the dragon	552	START	1584631332350	1584631332350
USER	Slaying the dragon	269	END	1584631318210	1584631332370
REQUEST	270		Blocking attack	1584631318260	1584631332389	OK	 
USER	Slaying the dragon	553	START	1584631332401	1584631332401
USER	Slaying the dragon	270	END	1584631318259	1584631332412
USER	Slaying the dragon	554	START	1584631332451	1584631332451
USER	Slaying the dragon	555	START	1584631332500	1584631332500
USER	Slaying the dragon	556	START	1584631332550	1584631332550
USER	Slaying the dragon	557	START	1584631332600	1584631332600
USER	Slaying the dragon	558	START	1584631332649	1584631332649
USER	Slaying the dragon	559	START	1584631332700	1584631332700
USER	Slaying the dragon	560	START	1584631332751	1584631332751
USER	Slaying the dragon	561	START	1584631332801	1584631332801
USER	Slaying the dragon	562	START	1584631332862	1584631332862
USER	Slaying the dragon	563	START	1584631332912	1584631332912
USER	Slaying the dragon	564	START	1584631332960	1584631332960
REQUEST	271		Blocking attack	1584631318312	1584631332993	OK	 
REQUEST	272		Blocking attack	1584631318360	1584631333006	OK	 
USER	Slaying the dragon	565	START	1584631333012	1584631333012
USER	Slaying the dragon	271	END	1584631318311	1584631333022
USER	Slaying the dragon	272	END	1584631318360	1584631333030
REQUEST	273		Blocking attack	1584631318410	1584631333049	OK	 
USER	Slaying the dragon	566	START	1584631333060	1584631333060
USER	Slaying the dragon	273	END	1584631318409	1584631333070
REQUEST	274		Blocking attack	1584631318462	1584631333099	OK	 
USER	Slaying the dragon	567	START	1584631333112	1584631333112
USER	Slaying the dragon	274	END	1584631318461	1584631333121
USER	Slaying the dragon	568	START	1584631333160	1584631333160
REQUEST	275		Blocking attack	1584631318511	1584631333167	OK	 
USER	Slaying the dragon	275	END	1584631318510	1584631333192
USER	Slaying the dragon	569	START	1584631333210	1584631333210
REQUEST	276		Blocking attack	1584631318560	1584631333222	OK	 
USER	Slaying the dragon	276	END	1584631318560	1584631333252
REQUEST	277		Blocking attack	1584631318611	1584631333253	OK	 
USER	Slaying the dragon	570	START	1584631333261	1584631333261
USER	Slaying the dragon	277	END	1584631318611	1584631333280
USER	Slaying the dragon	571	START	1584631333310	1584631333310
REQUEST	278		Blocking attack	1584631318663	1584631333322	OK	 
REQUEST	279		Blocking attack	1584631318710	1584631333346	OK	 
USER	Slaying the dragon	278	END	1584631318662	1584631333352
USER	Slaying the dragon	572	START	1584631333360	1584631333360
USER	Slaying the dragon	279	END	1584631318710	1584631333372
REQUEST	280		Blocking attack	1584631318760	1584631333396	OK	 
USER	Slaying the dragon	573	START	1584631333412	1584631333412
USER	Slaying the dragon	280	END	1584631318760	1584631333422
USER	Slaying the dragon	574	START	1584631333461	1584631333461
USER	Slaying the dragon	575	START	1584631333510	1584631333510
USER	Slaying the dragon	576	START	1584631333560	1584631333560
USER	Slaying the dragon	577	START	1584631333610	1584631333610
USER	Slaying the dragon	578	START	1584631333662	1584631333662
USER	Slaying the dragon	579	START	1584631333712	1584631333712
USER	Slaying the dragon	580	START	1584631333760	1584631333760
USER	Slaying the dragon	581	START	1584631333811	1584631333811
USER	Slaying the dragon	582	START	1584631333851	1584631333851
USER	Slaying the dragon	583	START	1584631333899	1584631333899
USER	Slaying the dragon	584	START	1584631333951	1584631333951
REQUEST	281		Blocking attack	1584631318810	1584631333998	OK	 
USER	Slaying the dragon	585	START	1584631334000	1584631334000
REQUEST	282		Blocking attack	1584631318863	1584631334011	OK	 
USER	Slaying the dragon	281	END	1584631318810	1584631334021
USER	Slaying the dragon	282	END	1584631318863	1584631334041
USER	Slaying the dragon	586	START	1584631334050	1584631334050
REQUEST	283		Blocking attack	1584631318910	1584631334054	OK	 
USER	Slaying the dragon	283	END	1584631318910	1584631334081
USER	Slaying the dragon	587	START	1584631334101	1584631334101
REQUEST	284		Blocking attack	1584631318962	1584631334102	OK	 
USER	Slaying the dragon	284	END	1584631318962	1584631334131
USER	Slaying the dragon	588	START	1584631334149	1584631334149
REQUEST	285		Blocking attack	1584631319011	1584631334175	OK	 
USER	Slaying the dragon	285	END	1584631319010	1584631334200
USER	Slaying the dragon	589	START	1584631334200	1584631334200
REQUEST	286		Blocking attack	1584631319061	1584631334229	OK	 
USER	Slaying the dragon	286	END	1584631319060	1584631334251
USER	Slaying the dragon	590	START	1584631334250	1584631334250
REQUEST	287		Blocking attack	1584631319112	1584631334260	OK	 
USER	Slaying the dragon	287	END	1584631319111	1584631334291
USER	Slaying the dragon	591	START	1584631334301	1584631334301
REQUEST	288		Blocking attack	1584631319160	1584631334325	OK	 
REQUEST	289		Blocking attack	1584631319212	1584631334349	OK	 
USER	Slaying the dragon	288	END	1584631319159	1584631334352
USER	Slaying the dragon	592	START	1584631334352	1584631334352
USER	Slaying the dragon	289	END	1584631319212	1584631334371
USER	Slaying the dragon	593	START	1584631334402	1584631334402
REQUEST	290		Blocking attack	1584631319261	1584631334403	OK	 
USER	Slaying the dragon	290	END	1584631319261	1584631334432
USER	Slaying the dragon	594	START	1584631334452	1584631334452
USER	Slaying the dragon	595	START	1584631334501	1584631334501
USER	Slaying the dragon	596	START	1584631334549	1584631334549
USER	Slaying the dragon	597	START	1584631334600	1584631334600
USER	Slaying the dragon	598	START	1584631334649	1584631334649
USER	Slaying the dragon	599	START	1584631334701	1584631334701
USER	Slaying the dragon	600	START	1584631334751	1584631334751
USER	Slaying the dragon	601	START	1584631334800	1584631334800
USER	Slaying the dragon	602	START	1584631334862	1584631334862
USER	Slaying the dragon	603	START	1584631334910	1584631334910
USER	Slaying the dragon	604	START	1584631334960	1584631334960
REQUEST	291		Blocking attack	1584631319310	1584631335003	OK	 
USER	Slaying the dragon	605	START	1584631335011	1584631335011
REQUEST	292		Blocking attack	1584631319362	1584631335018	OK	 
USER	Slaying the dragon	291	END	1584631319309	1584631335030
USER	Slaying the dragon	292	END	1584631319361	1584631335040
USER	Slaying the dragon	606	START	1584631335059	1584631335059
REQUEST	293		Blocking attack	1584631319411	1584631335060	OK	 
USER	Slaying the dragon	293	END	1584631319411	1584631335092
REQUEST	294		Blocking attack	1584631319463	1584631335108	OK	 
USER	Slaying the dragon	607	START	1584631335111	1584631335111
USER	Slaying the dragon	294	END	1584631319462	1584631335131
USER	Slaying the dragon	608	START	1584631335162	1584631335162
REQUEST	295		Blocking attack	1584631319510	1584631335178	OK	 
USER	Slaying the dragon	295	END	1584631319510	1584631335200
USER	Slaying the dragon	609	START	1584631335211	1584631335211
REQUEST	296		Blocking attack	1584631319560	1584631335231	OK	 
USER	Slaying the dragon	296	END	1584631319560	1584631335261
USER	Slaying the dragon	610	START	1584631335261	1584631335261
REQUEST	297		Blocking attack	1584631319610	1584631335265	OK	 
USER	Slaying the dragon	297	END	1584631319610	1584631335292
USER	Slaying the dragon	611	START	1584631335311	1584631335311
REQUEST	298		Blocking attack	1584631319661	1584631335327	OK	 
USER	Slaying the dragon	298	END	1584631319661	1584631335350
REQUEST	299		Blocking attack	1584631319713	1584631335353	OK	 
USER	Slaying the dragon	612	START	1584631335362	1584631335362
USER	Slaying the dragon	299	END	1584631319712	1584631335380
REQUEST	300		Blocking attack	1584631319762	1584631335407	OK	 
USER	Slaying the dragon	613	START	1584631335411	1584631335411
USER	Slaying the dragon	300	END	1584631319761	1584631335430
USER	Slaying the dragon	614	START	1584631335461	1584631335461
USER	Slaying the dragon	615	START	1584631335510	1584631335510
USER	Slaying the dragon	616	START	1584631335560	1584631335560
USER	Slaying the dragon	617	START	1584631335610	1584631335610
USER	Slaying the dragon	618	START	1584631335662	1584631335662
USER	Slaying the dragon	619	START	1584631335710	1584631335710
USER	Slaying the dragon	620	START	1584631335762	1584631335762
USER	Slaying the dragon	621	START	1584631335811	1584631335811
USER	Slaying the dragon	622	START	1584631335850	1584631335850
USER	Slaying the dragon	623	START	1584631335902	1584631335902
USER	Slaying the dragon	624	START	1584631335950	1584631335950
USER	Slaying the dragon	625	START	1584631336000	1584631336000
REQUEST	301		Blocking attack	1584631319809	1584631336010	OK	 
REQUEST	302		Blocking attack	1584631319860	1584631336021	OK	 
USER	Slaying the dragon	301	END	1584631319809	1584631336041
USER	Slaying the dragon	302	END	1584631319860	1584631336051
USER	Slaying the dragon	626	START	1584631336051	1584631336051
REQUEST	303		Blocking attack	1584631319911	1584631336062	OK	 
USER	Slaying the dragon	303	END	1584631319911	1584631336091
USER	Slaying the dragon	627	START	1584631336100	1584631336100
REQUEST	304		Blocking attack	1584631319960	1584631336112	OK	 
USER	Slaying the dragon	304	END	1584631319960	1584631336140
USER	Slaying the dragon	628	START	1584631336151	1584631336151
REQUEST	305		Blocking attack	1584631320011	1584631336181	OK	 
USER	Slaying the dragon	629	START	1584631336202	1584631336202
USER	Slaying the dragon	305	END	1584631320010	1584631336212
REQUEST	306		Blocking attack	1584631320062	1584631336234	OK	 
USER	Slaying the dragon	630	START	1584631336249	1584631336249
USER	Slaying the dragon	306	END	1584631320062	1584631336261
REQUEST	307		Blocking attack	1584631320111	1584631336268	OK	 
USER	Slaying the dragon	307	END	1584631320110	1584631336291
USER	Slaying the dragon	631	START	1584631336299	1584631336299
REQUEST	308		Blocking attack	1584631320160	1584631336330	OK	 
USER	Slaying the dragon	632	START	1584631336349	1584631336349
REQUEST	309		Blocking attack	1584631320211	1584631336357	OK	 
USER	Slaying the dragon	308	END	1584631320159	1584631336361
USER	Slaying the dragon	309	END	1584631320210	1584631336380
USER	Slaying the dragon	633	START	1584631336400	1584631336400
REQUEST	310		Blocking attack	1584631320260	1584631336413	OK	 
USER	Slaying the dragon	310	END	1584631320260	1584631336442
USER	Slaying the dragon	634	START	1584631336451	1584631336451
USER	Slaying the dragon	635	START	1584631336500	1584631336500
USER	Slaying the dragon	636	START	1584631336551	1584631336551
